15.651486855336872,20.584028998281166,17.68726149568599,33.07371891007046,15.392469439915068
15.625149643250491,18.279148502697605,16.93244299051703,30.589101777737714,11.630588671649644
12.232437868122393,17.097158427958036,14.441272542466022,28.753482258371232,10.54881187422807
17.708183690082848,19.06753051195932,18.442511565797737,31.161989615545625,12.674040738878833
12.680170473590957,16.65537693078365,14.114750832429602,28.223845494204124,10.071522088340556
17.11918785615094,18.544321376129467,17.610612148133853,29.192306409599865,12.014867358156057
16.135133840923245,18.37606019039776,17.446613323347147,29.58644509192341,11.429430607258862
14.099985634247957,17.184101333993684,15.454353870531023,27.882467516982846,10.022237517024058
12.230043576114547,17.404825796390533,14.664345633217469,29.453613667169943,10.828078397392005
18.036201695158738,18.490784470473763,18.232805513481875,29.317133393974014,11.811574906228483
14.46870660345736,17.811017531945172,15.859276300825309,29.12878855130999,11.084583223438804
13.669013072834368,17.320092599143997,15.16529574695854,28.06269776880297,10.722484756695682
15.88852176411435,18.223423247085346,17.09744392298522,29.047888017371182,11.510666703598238
11.325001197146001,16.78458226838758,13.805970018222947,29.72712780395046,10.262346904485609
13.977876741847439,17.486985026126266,15.555957941917487,30.151446668394033,10.66556758796624
14.894890580855236,17.42456247945111,15.770303709601519,26.389115065755853,10.467180843377012
14.832638988651059,17.315788624750084,15.968363277303643,26.76131597844028,10.34608003601878
14.705741512234827,17.682606285402414,16.273508221649458,28.54684923430749,10.688216764183522
17.10482210410381,18.241350716583003,17.454603258703138,30.247085437566813,11.742571133709456
14.413637887276732,17.229697158681446,15.725536016445895,29.00783350376681,10.19538989678569
13.403246659962653,17.073801584992964,15.087742437770924,28.98094648384656,10.006602184239998
20.334722022697893,19.393685529848405,19.906563330321102,28.260722213657253,13.639650902800348
17.26763396063784,18.620392293505883,18.096848677671108,29.814614866003243,11.890036113991453
25.85595939280755,21.066198004471246,23.776615659571764,28.819540115445697,16.006802641701846
16.02260211655413,18.353742161427324,17.287334891849106,30.937098722307454,11.747259658163955
12.412009768711396,17.0639681511203,14.396355886890555,29.778877413398096,10.510335517941915
10.953885935928742,15.93087482762935,13.314752556523658,27.717237239458992,9.039349550490627
15.495857874826413,17.65500820165512,16.506855039691594,25.810621577668414,10.850648983199696
14.480678063496622,17.550381152401464,15.912451195190746,29.636417323331187,10.649881232374469
20.25571038643873,19.572423139119355,20.16671125444217,29.725811366670573,13.387905433290026
14.298711870899773,17.30614520666598,15.480483174152171,28.33096446403588,10.477272873007626
14.040128334051616,17.357306507426774,15.442506832579472,27.626975258540643,10.60305417459604
18.187042091653495,18.73696227380497,18.61191658789786,28.707044334158983,12.023573193400082
15.306708806206004,17.32806284771612,15.66902236167489,29.29396626893743,11.40625215877833
15.263611550064649,17.589606719405182,15.749635374561333,27.912919204490905,11.17922014397097
11.887659818991525,15.765162850631931,12.737245607818448,27.92886375754967,9.077715760231907
17.73930948618494,18.638497431745428,18.227179887358435,29.03994698188538,12.001365050100466
25.271752142891344,21.27827035035319,23.61666047801634,32.21262909503121,16.38606091481153
15.538955130967768,17.84109297849097,16.61657491853483,28.98624995929382,11.038728000656018
16.30033998946512,18.237478635149486,17.26344360748727,27.41884901275091,11.645931477943872
11.942728535172154,16.56430688380809,14.271885649576854,28.973733709601714,9.516568948107263
13.412823827994059,16.63242582461151,14.60885223054127,26.12557944531063,9.927823603929664
16.977924627687592,18.255050660101013,17.774421357616287,28.229433677818218,11.503784493467439
15.503040750849973,17.719506320413192,16.457512437630374,28.336756450347877,10.75672053323502
11.12388066848633,16.562058827988015,13.432790945421512,24.70553139978957,10.1773188089471
15.94837906431068,17.548707683589814,16.467191726383046,28.763236694901885,10.977494246974794
15.299525930182444,17.449345247458158,16.114329859071663,27.72026365864255,10.478419561414276
18.41928841641527,19.021654817252397,18.930389383016276,29.679653703229004,12.43324420286509
15.153474117703391,18.075040576346236,16.162176786442974,30.52068797899349,12.36607108936747
16.9156730354834,18.37670163372216,17.47307337938051,30.080334743832527,11.613883677749815
13.388880907915535,16.840112356856284,14.882280609574961,28.256888543045832,9.836723631480648
